pid1,pid2,uid1,uid2,label,path1,path2
84137,8989,252,244,0,data\dev\84137,data\dev\8989
68976,55159,0,33,0,data\dev\68976,data\dev\55159
58383,35647,121,658,0,data\dev\58383,data\dev\35647
93244,49672,700,195,0,data\dev\93244,data\dev\49672
70488,22958,147,671,0,data\dev\70488,data\dev\22958
39989,87005,451,451,1,data\dev\39989,data\dev\87005
21615,42258,204,204,1,data\dev\21615,data\dev\42258
27934,48279,859,878,0,data\dev\27934,data\dev\48279
6935,3789,36,30,0,data\dev\6935,data\dev\3789
43709,83674,604,333,0,data\dev\43709,data\dev\83674
45179,79988,138,732,0,data\dev\45179,data\dev\79988
11428,34349,519,519,1,data\dev\11428,data\dev\34349
76020,68311,166,166,1,data\dev\76020,data\dev\68311
11957,9437,308,702,0,data\dev\11957,data\dev\9437
44195,17122,124,124,1,data\dev\44195,data\dev\17122
3096,74412,790,790,1,data\dev\3096,data\dev\74412
3012,76913,352,352,1,data\dev\3012,data\dev\76913
47229,37813,748,748,1,data\dev\47229,data\dev\37813
8038,20415,455,455,1,data\dev\8038,data\dev\20415
28513,8390,59,59,1,data\dev\28513,data\dev\8390
28613,82672,715,367,0,data\dev\28613,data\dev\82672
27133,30729,343,277,0,data\dev\27133,data\dev\30729
15525,25311,130,391,0,data\dev\15525,data\dev\25311
74833,20094,845,682,0,data\dev\74833,data\dev\20094
16079,2902,184,184,1,data\dev\16079,data\dev\2902
4703,67206,235,312,0,data\dev\4703,data\dev\67206
11515,98845,180,484,0,data\dev\11515,data\dev\98845
31712,25050,337,511,0,data\dev\31712,data\dev\25050
70441,7008,999,999,1,data\dev\70441,data\dev\7008
25652,92563,948,948,1,data\dev\25652,data\dev\92563
53791,53910,948,710,0,data\dev\53791,data\dev\53910
29666,57715,689,689,1,data\dev\29666,data\dev\57715
15428,95542,832,34,0,data\dev\15428,data\dev\95542
35023,37767,22,909,0,data\dev\35023,data\dev\37767
68983,53129,523,523,1,data\dev\68983,data\dev\53129
43005,2309,802,222,0,data\dev\43005,data\dev\2309
57096,2195,119,119,1,data\dev\57096,data\dev\2195
52415,4818,419,419,1,data\dev\52415,data\dev\4818
77693,86277,943,104,0,data\dev\77693,data\dev\86277
53059,42267,510,571,0,data\dev\53059,data\dev\42267
18750,11423,843,817,0,data\dev\18750,data\dev\11423
42195,72463,823,823,1,data\dev\42195,data\dev\72463
93942,12288,936,936,1,data\dev\93942,data\dev\12288
45478,9897,828,339,0,data\dev\45478,data\dev\9897
99630,94891,204,204,1,data\dev\99630,data\dev\94891
93256,39154,269,269,1,data\dev\93256,data\dev\39154
52045,13142,462,735,0,data\dev\52045,data\dev\13142
22742,81129,526,526,1,data\dev\22742,data\dev\81129
88565,81457,520,520,1,data\dev\88565,data\dev\81457
76307,69131,923,125,0,data\dev\76307,data\dev\69131
44132,92442,112,112,1,data\dev\44132,data\dev\92442
67688,51453,328,328,1,data\dev\67688,data\dev\51453
8095,22571,356,356,1,data\dev\8095,data\dev\22571
94150,70927,290,290,1,data\dev\94150,data\dev\70927
78567,61343,238,238,1,data\dev\78567,data\dev\61343
82925,42395,492,645,0,data\dev\82925,data\dev\42395
41701,47669,430,92,0,data\dev\41701,data\dev\47669
70156,81284,573,573,1,data\dev\70156,data\dev\81284
29598,99403,753,753,1,data\dev\29598,data\dev\99403
13132,40264,650,650,1,data\dev\13132,data\dev\40264
97079,37739,2,549,0,data\dev\97079,data\dev\37739
52115,86413,201,795,0,data\dev\52115,data\dev\86413
46696,87993,591,37,0,data\dev\46696,data\dev\87993
92275,52972,681,768,0,data\dev\92275,data\dev\52972
62095,95675,984,984,1,data\dev\62095,data\dev\95675
18138,90645,10,611,0,data\dev\18138,data\dev\90645
17595,30925,355,355,1,data\dev\17595,data\dev\30925
10494,959,938,691,0,data\dev\10494,data\dev\959
84348,59857,140,377,0,data\dev\84348,data\dev\59857
61785,4530,682,22,0,data\dev\61785,data\dev\4530
53723,12153,304,304,1,data\dev\53723,data\dev\12153
62083,87193,831,831,1,data\dev\62083,data\dev\87193
193,18186,912,912,1,data\dev\193,data\dev\18186
23750,70008,167,31,0,data\dev\23750,data\dev\70008
58841,85588,379,689,0,data\dev\58841,data\dev\85588
4979,86531,688,688,1,data\dev\4979,data\dev\86531
24404,21108,287,428,0,data\dev\24404,data\dev\21108
76960,57127,833,620,0,data\dev\76960,data\dev\57127
80950,821,417,122,0,data\dev\80950,data\dev\821
80731,41828,765,765,1,data\dev\80731,data\dev\41828
72229,51006,375,584,0,data\dev\72229,data\dev\51006
46948,69283,640,452,0,data\dev\46948,data\dev\69283
61884,17925,578,578,1,data\dev\61884,data\dev\17925
98394,61880,893,416,0,data\dev\98394,data\dev\61880
14786,53655,142,142,1,data\dev\14786,data\dev\53655
28381,42291,1,1,1,data\dev\28381,data\dev\42291
28040,83569,111,111,1,data\dev\28040,data\dev\83569
72498,47198,496,496,1,data\dev\72498,data\dev\47198
62675,2491,129,129,1,data\dev\62675,data\dev\2491
72561,92477,873,873,1,data\dev\72561,data\dev\92477
89154,76084,674,674,1,data\dev\89154,data\dev\76084
7255,8454,589,844,0,data\dev\7255,data\dev\8454
62498,8768,958,958,1,data\dev\62498,data\dev\8768
15263,71601,766,766,1,data\dev\15263,data\dev\71601
31423,38709,707,722,0,data\dev\31423,data\dev\38709
52944,15198,735,735,1,data\dev\52944,data\dev\15198
86415,56116,977,989,0,data\dev\86415,data\dev\56116
88985,26501,830,830,1,data\dev\88985,data\dev\26501
9795,87088,141,141,1,data\dev\9795,data\dev\87088
14602,63799,378,55,0,data\dev\14602,data\dev\63799
64377,45830,116,927,0,data\dev\64377,data\dev\45830
96859,24700,167,167,1,data\dev\96859,data\dev\24700
79246,70063,691,376,0,data\dev\79246,data\dev\70063
79232,75179,418,523,0,data\dev\79232,data\dev\75179
33601,78236,917,917,1,data\dev\33601,data\dev\78236
11234,53929,605,605,1,data\dev\11234,data\dev\53929
56663,99585,631,631,1,data\dev\56663,data\dev\99585
56877,96455,836,836,1,data\dev\56877,data\dev\96455
58108,96972,315,743,0,data\dev\58108,data\dev\96972
96876,51384,698,929,0,data\dev\96876,data\dev\51384
20081,60476,145,828,0,data\dev\20081,data\dev\60476
88084,15234,405,473,0,data\dev\88084,data\dev\15234
7397,6587,248,248,1,data\dev\7397,data\dev\6587
6703,5710,545,545,1,data\dev\6703,data\dev\5710
88813,82997,114,317,0,data\dev\88813,data\dev\82997
20871,51183,125,943,0,data\dev\20871,data\dev\51183
1824,72308,399,399,1,data\dev\1824,data\dev\72308
4486,83489,524,524,1,data\dev\4486,data\dev\83489
94139,21299,747,747,1,data\dev\94139,data\dev\21299
30542,86277,104,104,1,data\dev\30542,data\dev\86277
21617,61170,338,187,0,data\dev\21617,data\dev\61170
40421,45132,361,361,1,data\dev\40421,data\dev\45132
51453,29526,328,328,1,data\dev\51453,data\dev\29526
42971,7958,626,626,1,data\dev\42971,data\dev\7958
10441,97592,406,406,1,data\dev\10441,data\dev\97592
19535,76394,287,273,0,data\dev\19535,data\dev\76394
22699,28222,515,515,1,data\dev\22699,data\dev\28222
21031,70548,494,494,1,data\dev\21031,data\dev\70548
94914,71860,163,777,0,data\dev\94914,data\dev\71860
93130,53702,281,281,1,data\dev\93130,data\dev\53702
66362,26398,727,156,0,data\dev\66362,data\dev\26398
14443,18711,495,288,0,data\dev\14443,data\dev\18711
40977,66992,23,942,0,data\dev\40977,data\dev\66992
3388,80301,1,651,0,data\dev\3388,data\dev\80301
56553,77049,719,719,1,data\dev\56553,data\dev\77049
70773,77166,314,314,1,data\dev\70773,data\dev\77166
98108,14271,767,767,1,data\dev\98108,data\dev\14271
96294,72470,681,681,1,data\dev\96294,data\dev\72470
86687,32716,510,510,1,data\dev\86687,data\dev\32716
22574,37200,826,722,0,data\dev\22574,data\dev\37200
97584,90530,416,416,1,data\dev\97584,data\dev\90530
29921,91793,676,676,1,data\dev\29921,data\dev\91793
81513,9468,983,828,0,data\dev\81513,data\dev\9468
39970,96632,179,903,0,data\dev\39970,data\dev\96632
67960,59730,553,446,0,data\dev\67960,data\dev\59730
98769,562,770,770,1,data\dev\98769,data\dev\562
74412,55534,790,790,1,data\dev\74412,data\dev\55534
15983,20199,997,119,0,data\dev\15983,data\dev\20199
41251,19262,820,900,0,data\dev\41251,data\dev\19262
22248,81959,21,21,1,data\dev\22248,data\dev\81959
21637,30144,666,986,0,data\dev\21637,data\dev\30144
39012,97736,58,742,0,data\dev\39012,data\dev\97736
30990,23466,956,196,0,data\dev\30990,data\dev\23466
87982,80010,402,273,0,data\dev\87982,data\dev\80010
41946,33913,645,645,1,data\dev\41946,data\dev\33913
46288,19211,37,37,1,data\dev\46288,data\dev\19211
88156,13657,268,79,0,data\dev\88156,data\dev\13657
82480,89219,939,939,1,data\dev\82480,data\dev\89219
97302,44761,609,165,0,data\dev\97302,data\dev\44761
69308,97922,344,344,1,data\dev\69308,data\dev\97922
96908,84644,539,936,0,data\dev\96908,data\dev\84644
51030,73141,294,294,1,data\dev\51030,data\dev\73141
90650,23009,299,299,1,data\dev\90650,data\dev\23009
27373,11958,358,358,1,data\dev\27373,data\dev\11958
19454,15344,387,359,0,data\dev\19454,data\dev\15344
85974,31428,589,555,0,data\dev\85974,data\dev\31428
85251,78357,369,584,0,data\dev\85251,data\dev\78357
85436,82923,887,887,1,data\dev\85436,data\dev\82923
36186,66895,416,746,0,data\dev\36186,data\dev\66895
41649,91007,702,681,0,data\dev\41649,data\dev\91007
63790,26454,339,287,0,data\dev\63790,data\dev\26454
87227,84070,976,908,0,data\dev\87227,data\dev\84070
72426,7698,500,543,0,data\dev\72426,data\dev\7698
5411,17152,658,398,0,data\dev\5411,data\dev\17152
40849,67510,392,32,0,data\dev\40849,data\dev\67510
33023,87957,980,784,0,data\dev\33023,data\dev\87957
71843,68501,543,543,1,data\dev\71843,data\dev\68501
9632,93011,437,437,1,data\dev\9632,data\dev\93011
30567,49393,86,86,1,data\dev\30567,data\dev\49393
45931,46625,540,321,0,data\dev\45931,data\dev\46625
15628,50696,699,849,0,data\dev\15628,data\dev\50696
22256,35185,458,81,0,data\dev\22256,data\dev\35185
33331,11767,365,365,1,data\dev\33331,data\dev\11767
40063,42359,109,109,1,data\dev\40063,data\dev\42359
19779,67873,777,777,1,data\dev\19779,data\dev\67873
22396,56573,517,517,1,data\dev\22396,data\dev\56573
37406,73946,302,302,1,data\dev\37406,data\dev\73946
56735,65790,541,541,1,data\dev\56735,data\dev\65790
40682,19012,980,980,1,data\dev\40682,data\dev\19012
53326,38061,15,15,1,data\dev\53326,data\dev\38061
81189,47295,302,32,0,data\dev\81189,data\dev\47295
31814,71114,965,965,1,data\dev\31814,data\dev\71114
17435,60774,238,819,0,data\dev\17435,data\dev\60774
92701,49955,441,441,1,data\dev\92701,data\dev\49955
97385,57126,940,15,0,data\dev\97385,data\dev\57126
34390,76751,329,262,0,data\dev\34390,data\dev\76751
69896,10033,296,296,1,data\dev\69896,data\dev\10033
8177,18936,735,735,1,data\dev\8177,data\dev\18936
39019,2186,344,398,0,data\dev\39019,data\dev\2186
31852,80892,497,497,1,data\dev\31852,data\dev\80892
23918,16936,406,790,0,data\dev\23918,data\dev\16936
8598,36687,995,995,1,data\dev\8598,data\dev\36687
39281,76569,817,817,1,data\dev\39281,data\dev\76569
17622,34200,905,60,0,data\dev\17622,data\dev\34200
70338,26031,642,219,0,data\dev\70338,data\dev\26031
85836,90096,116,741,0,data\dev\85836,data\dev\90096
97944,86548,617,617,1,data\dev\97944,data\dev\86548
24320,40490,683,683,1,data\dev\24320,data\dev\40490
70449,77661,424,424,1,data\dev\70449,data\dev\77661
43048,41971,18,18,1,data\dev\43048,data\dev\41971
91465,98868,90,902,0,data\dev\91465,data\dev\98868
91851,78441,338,338,1,data\dev\91851,data\dev\78441
98813,90270,60,943,0,data\dev\98813,data\dev\90270
77803,18787,419,419,1,data\dev\77803,data\dev\18787
93995,8701,46,425,0,data\dev\93995,data\dev\8701
66572,81162,23,271,0,data\dev\66572,data\dev\81162
69356,42719,231,231,1,data\dev\69356,data\dev\42719
62295,70718,803,353,0,data\dev\62295,data\dev\70718
51064,32085,913,881,0,data\dev\51064,data\dev\32085
42915,30567,723,86,0,data\dev\42915,data\dev\30567
53982,37358,276,276,1,data\dev\53982,data\dev\37358
53396,63500,24,24,1,data\dev\53396,data\dev\63500
45875,84312,968,968,1,data\dev\45875,data\dev\84312
45916,71116,37,644,0,data\dev\45916,data\dev\71116
64005,57327,508,508,1,data\dev\64005,data\dev\57327
8991,66533,954,954,1,data\dev\8991,data\dev\66533
17999,72363,14,14,1,data\dev\17999,data\dev\72363
50889,93878,292,292,1,data\dev\50889,data\dev\93878
98478,29337,14,35,0,data\dev\98478,data\dev\29337
64601,57712,378,599,0,data\dev\64601,data\dev\57712
6232,97800,897,897,1,data\dev\6232,data\dev\97800
90881,32610,148,523,0,data\dev\90881,data\dev\32610
91343,30592,519,506,0,data\dev\91343,data\dev\30592
12859,44171,16,16,1,data\dev\12859,data\dev\44171
83638,24092,971,971,1,data\dev\83638,data\dev\24092
51642,15613,157,157,1,data\dev\51642,data\dev\15613
36811,78072,204,700,0,data\dev\36811,data\dev\78072
98254,57062,877,771,0,data\dev\98254,data\dev\57062
33164,67572,984,883,0,data\dev\33164,data\dev\67572
79589,62416,96,96,1,data\dev\79589,data\dev\62416
15446,89813,679,158,0,data\dev\15446,data\dev\89813
2444,23067,832,832,1,data\dev\2444,data\dev\23067
83878,22362,593,593,1,data\dev\83878,data\dev\22362
39624,49301,482,154,0,data\dev\39624,data\dev\49301
53165,50607,649,627,0,data\dev\53165,data\dev\50607
97451,64949,6,6,1,data\dev\97451,data\dev\64949
2578,51418,581,581,1,data\dev\2578,data\dev\51418
91388,90046,722,722,1,data\dev\91388,data\dev\90046
29995,62850,801,801,1,data\dev\29995,data\dev\62850
4670,11741,782,410,0,data\dev\4670,data\dev\11741
10524,20857,256,226,0,data\dev\10524,data\dev\20857
54673,32525,792,792,1,data\dev\54673,data\dev\32525
1166,59512,321,321,1,data\dev\1166,data\dev\59512
12889,67938,574,133,0,data\dev\12889,data\dev\67938
9259,48297,682,682,1,data\dev\9259,data\dev\48297
4583,41264,922,922,1,data\dev\4583,data\dev\41264
80235,80359,309,309,1,data\dev\80235,data\dev\80359
79016,62596,76,827,0,data\dev\79016,data\dev\62596
15899,47880,412,915,0,data\dev\15899,data\dev\47880
81714,49145,748,559,0,data\dev\81714,data\dev\49145
48414,6374,960,404,0,data\dev\48414,data\dev\6374
33012,70800,231,926,0,data\dev\33012,data\dev\70800
64508,16002,139,139,1,data\dev\64508,data\dev\16002
10837,63563,964,964,1,data\dev\10837,data\dev\63563
50767,91486,337,654,0,data\dev\50767,data\dev\91486
95138,3216,364,364,1,data\dev\95138,data\dev\3216
49455,67032,585,41,0,data\dev\49455,data\dev\67032
88232,94373,205,205,1,data\dev\88232,data\dev\94373
10440,3250,477,477,1,data\dev\10440,data\dev\3250
71130,28430,793,279,0,data\dev\71130,data\dev\28430
37708,12453,507,729,0,data\dev\37708,data\dev\12453
54107,28290,460,460,1,data\dev\54107,data\dev\28290
78929,2335,111,912,0,data\dev\78929,data\dev\2335
34553,29031,915,391,0,data\dev\34553,data\dev\29031
52163,29800,115,115,1,data\dev\52163,data\dev\29800
31975,86167,504,794,0,data\dev\31975,data\dev\86167
48902,32253,87,821,0,data\dev\48902,data\dev\32253
64254,24057,666,666,1,data\dev\64254,data\dev\24057
82173,91132,942,942,1,data\dev\82173,data\dev\91132
70586,44761,799,165,0,data\dev\70586,data\dev\44761
99487,23310,855,660,0,data\dev\99487,data\dev\23310
87363,23826,710,66,0,data\dev\87363,data\dev\23826
93970,13632,519,519,1,data\dev\93970,data\dev\13632
81014,91065,508,70,0,data\dev\81014,data\dev\91065
98441,96200,37,37,1,data\dev\98441,data\dev\96200
51985,62423,999,989,0,data\dev\51985,data\dev\62423
29921,88438,676,478,0,data\dev\29921,data\dev\88438
20297,96201,751,530,0,data\dev\20297,data\dev\96201
25089,85917,549,862,0,data\dev\25089,data\dev\85917
57812,54185,710,407,0,data\dev\57812,data\dev\54185
22885,16020,879,435,0,data\dev\22885,data\dev\16020
92085,31558,372,372,1,data\dev\92085,data\dev\31558
76980,65021,254,717,0,data\dev\76980,data\dev\65021
52882,19598,689,581,0,data\dev\52882,data\dev\19598
77949,37234,29,29,1,data\dev\77949,data\dev\37234
42584,79166,124,683,0,data\dev\42584,data\dev\79166
15920,71467,607,627,0,data\dev\15920,data\dev\71467
58412,64076,780,780,1,data\dev\58412,data\dev\64076
65510,96227,230,230,1,data\dev\65510,data\dev\96227
94566,41192,156,156,1,data\dev\94566,data\dev\41192
23807,14736,492,224,0,data\dev\23807,data\dev\14736
15329,89065,450,450,1,data\dev\15329,data\dev\89065
25838,28153,255,255,1,data\dev\25838,data\dev\28153
90824,99885,655,655,1,data\dev\90824,data\dev\99885
87664,90245,209,209,1,data\dev\87664,data\dev\90245
61287,47961,217,217,1,data\dev\61287,data\dev\47961
59250,31232,246,246,1,data\dev\59250,data\dev\31232
37001,44677,853,853,1,data\dev\37001,data\dev\44677
10124,71257,385,775,0,data\dev\10124,data\dev\71257
20808,87082,834,834,1,data\dev\20808,data\dev\87082
53359,49905,237,237,1,data\dev\53359,data\dev\49905
8546,15529,833,833,1,data\dev\8546,data\dev\15529
51842,83653,624,624,1,data\dev\51842,data\dev\83653
66696,74786,517,405,0,data\dev\66696,data\dev\74786
74494,31727,586,158,0,data\dev\74494,data\dev\31727
95366,91858,753,753,1,data\dev\95366,data\dev\91858
34049,33948,783,783,1,data\dev\34049,data\dev\33948
11981,15023,29,800,0,data\dev\11981,data\dev\15023
38529,7212,556,548,0,data\dev\38529,data\dev\7212
88140,84146,966,966,1,data\dev\88140,data\dev\84146
78615,79382,696,358,0,data\dev\78615,data\dev\79382
25254,27318,499,499,1,data\dev\25254,data\dev\27318
68862,57980,347,1,0,data\dev\68862,data\dev\57980
37212,67094,1,66,0,data\dev\37212,data\dev\67094
68085,391,999,707,0,data\dev\68085,data\dev\391
6681,61228,680,680,1,data\dev\6681,data\dev\61228
34120,68852,516,164,0,data\dev\34120,data\dev\68852
14422,67635,144,144,1,data\dev\14422,data\dev\67635
82061,86967,730,730,1,data\dev\82061,data\dev\86967
94630,42638,565,926,0,data\dev\94630,data\dev\42638
10870,11846,515,992,0,data\dev\10870,data\dev\11846
46057,72252,389,389,1,data\dev\46057,data\dev\72252
24446,22762,345,345,1,data\dev\24446,data\dev\22762
8276,10144,424,424,1,data\dev\8276,data\dev\10144
99798,82643,104,96,0,data\dev\99798,data\dev\82643
58274,14110,232,216,0,data\dev\58274,data\dev\14110
87357,62179,784,550,0,data\dev\87357,data\dev\62179
61926,11513,348,348,1,data\dev\61926,data\dev\11513
20948,64724,260,170,0,data\dev\20948,data\dev\64724
73645,11997,744,899,0,data\dev\73645,data\dev\11997
59913,31518,771,226,0,data\dev\59913,data\dev\31518
90775,77949,716,29,0,data\dev\90775,data\dev\77949
67421,23536,737,126,0,data\dev\67421,data\dev\23536
20936,30117,677,347,0,data\dev\20936,data\dev\30117
17415,91132,942,942,1,data\dev\17415,data\dev\91132
78227,33843,394,782,0,data\dev\78227,data\dev\33843
78963,59374,905,973,0,data\dev\78963,data\dev\59374
47533,84317,868,868,1,data\dev\47533,data\dev\84317
78803,48768,466,466,1,data\dev\78803,data\dev\48768
30007,58985,130,130,1,data\dev\30007,data\dev\58985
19181,53866,972,313,0,data\dev\19181,data\dev\53866
96278,4712,692,255,0,data\dev\96278,data\dev\4712
12915,64069,740,740,1,data\dev\12915,data\dev\64069
69082,90712,553,872,0,data\dev\69082,data\dev\90712
96123,40155,770,770,1,data\dev\96123,data\dev\40155
16585,95227,111,671,0,data\dev\16585,data\dev\95227
26495,95211,952,952,1,data\dev\26495,data\dev\95211
87374,36150,452,879,0,data\dev\87374,data\dev\36150
56045,42769,260,260,1,data\dev\56045,data\dev\42769
69549,37739,157,549,0,data\dev\69549,data\dev\37739
93359,48613,986,228,0,data\dev\93359,data\dev\48613
59575,69668,837,837,1,data\dev\59575,data\dev\69668
53188,82082,571,614,0,data\dev\53188,data\dev\82082
40497,18533,231,649,0,data\dev\40497,data\dev\18533
11520,78940,601,848,0,data\dev\11520,data\dev\78940
32305,75946,286,286,1,data\dev\32305,data\dev\75946
35514,75302,895,961,0,data\dev\35514,data\dev\75302
14409,38905,606,606,1,data\dev\14409,data\dev\38905
55481,85672,6,444,0,data\dev\55481,data\dev\85672
10975,5669,267,267,1,data\dev\10975,data\dev\5669
22281,13549,26,26,1,data\dev\22281,data\dev\13549
21299,23775,747,747,1,data\dev\21299,data\dev\23775
24608,36531,616,616,1,data\dev\24608,data\dev\36531
30118,13012,399,399,1,data\dev\30118,data\dev\13012
42750,69998,746,746,1,data\dev\42750,data\dev\69998
23664,34909,910,910,1,data\dev\23664,data\dev\34909
51609,99149,990,990,1,data\dev\51609,data\dev\99149
71460,48987,997,579,0,data\dev\71460,data\dev\48987
78069,54717,324,76,0,data\dev\78069,data\dev\54717
83374,67505,899,899,1,data\dev\83374,data\dev\67505
21534,9839,180,180,1,data\dev\21534,data\dev\9839
17836,22873,717,439,0,data\dev\17836,data\dev\22873
55999,11481,315,621,0,data\dev\55999,data\dev\11481
33199,59272,300,300,1,data\dev\33199,data\dev\59272
25209,21169,336,334,0,data\dev\25209,data\dev\21169
47005,15041,340,340,1,data\dev\47005,data\dev\15041
98684,16709,737,737,1,data\dev\98684,data\dev\16709
68502,58384,211,211,1,data\dev\68502,data\dev\58384
22554,60670,675,675,1,data\dev\22554,data\dev\60670
60866,27546,896,217,0,data\dev\60866,data\dev\27546
24113,31099,70,70,1,data\dev\24113,data\dev\31099
88044,9918,658,403,0,data\dev\88044,data\dev\9918
48250,48047,93,785,0,data\dev\48250,data\dev\48047
68399,88060,863,863,1,data\dev\68399,data\dev\88060
45951,65901,419,419,1,data\dev\45951,data\dev\65901
29091,72096,542,48,0,data\dev\29091,data\dev\72096
75727,36136,447,447,1,data\dev\75727,data\dev\36136
30932,58388,46,112,0,data\dev\30932,data\dev\58388
77281,79053,205,285,0,data\dev\77281,data\dev\79053
23373,77857,17,20,0,data\dev\23373,data\dev\77857
79097,52395,966,877,0,data\dev\79097,data\dev\52395
67580,58215,526,526,1,data\dev\67580,data\dev\58215
32620,51725,286,874,0,data\dev\32620,data\dev\51725
13142,8177,735,735,1,data\dev\13142,data\dev\8177
40041,24635,862,269,0,data\dev\40041,data\dev\24635
13213,39678,192,192,1,data\dev\13213,data\dev\39678
5783,53957,556,556,1,data\dev\5783,data\dev\53957
41923,45933,792,740,0,data\dev\41923,data\dev\45933
905,47564,391,391,1,data\dev\905,data\dev\47564
97310,47366,588,841,0,data\dev\97310,data\dev\47366
29975,7340,694,694,1,data\dev\29975,data\dev\7340
91066,59718,227,227,1,data\dev\91066,data\dev\59718
30180,31474,348,165,0,data\dev\30180,data\dev\31474
23035,77062,797,220,0,data\dev\23035,data\dev\77062
91293,18125,445,445,1,data\dev\91293,data\dev\18125
83015,15137,408,587,0,data\dev\83015,data\dev\15137
68079,38319,711,711,1,data\dev\68079,data\dev\38319
5962,50428,696,696,1,data\dev\5962,data\dev\50428
63098,65069,350,458,0,data\dev\63098,data\dev\65069
75478,29386,203,203,1,data\dev\75478,data\dev\29386
86098,10174,946,70,0,data\dev\86098,data\dev\10174
26149,47533,48,868,0,data\dev\26149,data\dev\47533
64261,43780,350,350,1,data\dev\64261,data\dev\43780
6480,70145,757,757,1,data\dev\6480,data\dev\70145
60827,87742,980,980,1,data\dev\60827,data\dev\87742
82632,14150,325,957,0,data\dev\82632,data\dev\14150
47134,17453,589,589,1,data\dev\47134,data\dev\17453
79347,87316,474,785,0,data\dev\79347,data\dev\87316
83314,57600,55,203,0,data\dev\83314,data\dev\57600
17261,14967,799,513,0,data\dev\17261,data\dev\14967
96718,17134,587,587,1,data\dev\96718,data\dev\17134
89973,8530,818,818,1,data\dev\89973,data\dev\8530
86524,56204,386,386,1,data\dev\86524,data\dev\56204
86278,19674,513,513,1,data\dev\86278,data\dev\19674
31790,12834,100,100,1,data\dev\31790,data\dev\12834
87110,75494,647,647,1,data\dev\87110,data\dev\75494
17687,84803,122,122,1,data\dev\17687,data\dev\84803
67949,45040,270,270,1,data\dev\67949,data\dev\45040
78218,38181,573,573,1,data\dev\78218,data\dev\38181
22366,90253,67,663,0,data\dev\22366,data\dev\90253
24075,13052,858,626,0,data\dev\24075,data\dev\13052
86880,16074,148,493,0,data\dev\86880,data\dev\16074
67217,28786,961,961,1,data\dev\67217,data\dev\28786
83069,30913,193,297,0,data\dev\83069,data\dev\30913
26782,57394,854,854,1,data\dev\26782,data\dev\57394
70139,31804,385,912,0,data\dev\70139,data\dev\31804
95200,34719,873,253,0,data\dev\95200,data\dev\34719
52906,53488,381,381,1,data\dev\52906,data\dev\53488
92061,83882,99,180,0,data\dev\92061,data\dev\83882
37099,62453,135,341,0,data\dev\37099,data\dev\62453
71918,79373,801,801,1,data\dev\71918,data\dev\79373
73300,70396,107,637,0,data\dev\73300,data\dev\70396
29765,3903,126,126,1,data\dev\29765,data\dev\3903
56810,42567,820,820,1,data\dev\56810,data\dev\42567
54127,983,67,6,0,data\dev\54127,data\dev\983
72193,54449,0,0,1,data\dev\72193,data\dev\54449
50325,50372,740,321,0,data\dev\50325,data\dev\50372
58150,87280,468,468,1,data\dev\58150,data\dev\87280
18192,17796,329,492,0,data\dev\18192,data\dev\17796
25222,83875,992,992,1,data\dev\25222,data\dev\83875
57657,16702,815,815,1,data\dev\57657,data\dev\16702
44752,93804,586,635,0,data\dev\44752,data\dev\93804
47986,59441,295,373,0,data\dev\47986,data\dev\59441
33012,68159,231,231,1,data\dev\33012,data\dev\68159
77406,78364,95,95,1,data\dev\77406,data\dev\78364
65835,31257,701,701,1,data\dev\65835,data\dev\31257
5233,33711,909,96,0,data\dev\5233,data\dev\33711
16206,76274,239,239,1,data\dev\16206,data\dev\76274
58630,50053,440,440,1,data\dev\58630,data\dev\50053
40891,79094,563,563,1,data\dev\40891,data\dev\79094
10140,55492,703,891,0,data\dev\10140,data\dev\55492
55160,24671,351,351,1,data\dev\55160,data\dev\24671
92746,19218,106,106,1,data\dev\92746,data\dev\19218
65927,61127,335,335,1,data\dev\65927,data\dev\61127
18674,83785,858,858,1,data\dev\18674,data\dev\83785
58108,39541,315,757,0,data\dev\58108,data\dev\39541
53012,66982,36,840,0,data\dev\53012,data\dev\66982
95680,57709,14,14,1,data\dev\95680,data\dev\57709
90533,43062,491,491,1,data\dev\90533,data\dev\43062
46704,37032,721,217,0,data\dev\46704,data\dev\37032
719,75648,493,493,1,data\dev\719,data\dev\75648
53712,29757,160,653,0,data\dev\53712,data\dev\29757
9497,14673,566,566,1,data\dev\9497,data\dev\14673
84345,40358,627,444,0,data\dev\84345,data\dev\40358
40907,53727,968,534,0,data\dev\40907,data\dev\53727
6983,95491,802,946,0,data\dev\6983,data\dev\95491
37828,12401,413,364,0,data\dev\37828,data\dev\12401
14658,93099,873,349,0,data\dev\14658,data\dev\93099
80608,86358,174,174,1,data\dev\80608,data\dev\86358
87565,78379,456,792,0,data\dev\87565,data\dev\78379
93874,38965,351,294,0,data\dev\93874,data\dev\38965
27452,96410,67,331,0,data\dev\27452,data\dev\96410
77025,15234,505,473,0,data\dev\77025,data\dev\15234
70071,83040,389,852,0,data\dev\70071,data\dev\83040
8075,81806,53,53,1,data\dev\8075,data\dev\81806
30073,39310,34,971,0,data\dev\30073,data\dev\39310
21728,52248,504,504,1,data\dev\21728,data\dev\52248
19551,89823,318,645,0,data\dev\19551,data\dev\89823
48320,94729,173,173,1,data\dev\48320,data\dev\94729
